hour;dk1;dk2;ee;fi;lt;lv;no;se
05 - 06;0;0;4.85333E-05;4.85333E-05;4.85333E-05;4.85333E-05;4.85333E-05;0.0001456
06 - 07;0;0;0.0000367;0.0000367;0.0000367;0.0000367;0.0000367;0.0001101
07 - 08;0;0.005;0.00174635;0.00174635;0.00174635;0.00174635;0.00174635;0.00023905
08 - 09;0.05;0.1;0.050939247;0.050939247;0.050939247;0.050939247;0.050939247;0.00281774
09 - 10;0.1975;0.265;0.158076183;0.158076183;0.158076183;0.158076183;0.158076183;0.01172855
10 - 11;0.3425;0.405;0.256283743;0.256283743;0.256283743;0.256283743;0.256283743;0.02135123
11 - 12;0.41;0.465;0.301275423;0.301275423;0.301275423;0.301275423;0.301275423;0.02882627
12 - 13;0.4675;0.5;0.333271813;0.333271813;0.333271813;0.333271813;0.333271813;0.03231544
13 - 14;0.4325;0.48;0.313814927;0.313814927;0.313814927;0.313814927;0.313814927;0.02894478
14 - 15;0.36;0.395;0.25842333;0.25842333;0.25842333;0.25842333;0.25842333;0.02026999
15 - 16;0.2525;0.235;0.165708017;0.165708017;0.165708017;0.165708017;0.165708017;0.00962405
16 - 17;0.1;0.065;0.05546004;0.05546004;0.05546004;0.05546004;0.05546004;0.00138012
17 - 18;0.005;0;0.001687243;0.001687243;0.001687243;0.001687243;0.001687243;0.00006173
18 - 19;0;0;0.000023;0.000023;0.000023;0.000023;0.000023;0.000069
19 - 20;0;0;2.76667E-05;2.76667E-05;2.76667E-05;2.76667E-05;2.76667E-05;0.000083
20 - 21;0;0;1.66667E-05;1.66667E-05;1.66667E-05;1.66667E-05;1.66667E-05;0.00005
21 - 22;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
22 - 23;0;0;0.000019;0.000019;0.000019;0.000019;0.000019;0.000057
23 - 00;0;0;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;0.000052
00 - 01;0;0;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;0.000049
01 - 02;0;0;0.000017;0.000017;0.000017;0.000017;0.000017;0.000051
02 - 03;0;0;1.96667E-05;1.96667E-05;1.96667E-05;1.96667E-05;1.96667E-05;0.000059
03 - 04;0;0;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;0.0000611
04 - 05;0;0;0.000022;0.000022;0.000022;0.000022;0.000022;0.000066
05 - 06;0;0;2.56667E-05;2.56667E-05;2.56667E-05;2.56667E-05;2.56667E-05;0.000077
06 - 07;0;0;2.43333E-05;2.43333E-05;2.43333E-05;2.43333E-05;2.43333E-05;0.000073
07 - 08;0;0;0.000114567;0.000114567;0.000114567;0.000114567;0.000114567;0.0003437
08 - 09;0.0225;0.025;0.017027257;0.017027257;0.017027257;0.017027257;0.017027257;0.00358177
09 - 10;0.0825;0.085;0.059833773;0.059833773;0.059833773;0.059833773;0.059833773;0.01200132
10 - 11;0.125;0.185;0.10874828;0.10874828;0.10874828;0.10874828;0.10874828;0.01624484
11 - 12;0.1325;0.24;0.129452343;0.129452343;0.129452343;0.129452343;0.129452343;0.01585703
12 - 13;0.1425;0.255;0.137049507;0.137049507;0.137049507;0.137049507;0.137049507;0.01364852
13 - 14;0.1625;0.215;0.128754077;0.128754077;0.128754077;0.128754077;0.128754077;0.00876223
14 - 15;0.1375;0.16;0.10045888;0.10045888;0.10045888;0.10045888;0.10045888;0.00387664
15 - 16;0.075;0.08;0.052123673;0.052123673;0.052123673;0.052123673;0.052123673;0.00137102
16 - 17;0.025;0.02;0.0150668;0.0150668;0.0150668;0.0150668;0.0150668;0.0002004
17 - 18;0;0;1.40067E-05;1.40067E-05;1.40067E-05;1.40067E-05;1.40067E-05;0.00004202
18 - 19;0;0;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;0.00004
19 - 20;0;0;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;0.000055
20 - 21;0;0;0.000011;0.000011;0.000011;0.000011;0.000011;0.000033
21 - 22;0;0;1.56667E-05;1.56667E-05;1.56667E-05;1.56667E-05;1.56667E-05;0.000047
22 - 23;0;0;9.03333E-06;9.03333E-06;9.03333E-06;9.03333E-06;9.03333E-06;0.0000271
23 - 00;0;0;9.33333E-06;9.33333E-06;9.33333E-06;9.33333E-06;9.33333E-06;0.000028
00 - 01;0;0;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;0.00004
01 - 02;0;0;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;0.000037
02 - 03;0;0;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;0.000055
03 - 04;0;0;0.000014;0.000014;0.000014;0.000014;0.000014;0.000042
04 - 05;0;0;0.0000197;0.0000197;0.0000197;0.0000197;0.0000197;0.0000591
05 - 06;0;0;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;0.000049
06 - 07;0;0;2.73333E-05;2.73333E-05;2.73333E-05;2.73333E-05;2.73333E-05;0.000082
07 - 08;0;0;0.00005767;0.00005767;0.00005767;0.00005767;0.00005767;0.00017301
08 - 09;0.0075;0.01;0.0062453;0.0062453;0.0062453;0.0062453;0.0062453;0.0012359
09 - 10;0.035;0.03;0.02277317;0.02277317;0.02277317;0.02277317;0.02277317;0.00331951
10 - 11;0.0725;0.06;0.045552953;0.045552953;0.045552953;0.045552953;0.045552953;0.00415886
11 - 12;0.095;0.08;0.06003565;0.06003565;0.06003565;0.06003565;0.06003565;0.00510695
12 - 13;0.1125;0.085;0.06792747;0.06792747;0.06792747;0.06792747;0.06792747;0.00628241
13 - 14;0.115;0.06;0.059840467;0.059840467;0.059840467;0.059840467;0.059840467;0.0045214
14 - 15;0.105;0.045;0.050832833;0.050832833;0.050832833;0.050832833;0.050832833;0.0024985
15 - 16;0.065;0.025;0.030261447;0.030261447;0.030261447;0.030261447;0.030261447;0.00078434
16 - 17;0.02;0.005;0.00836093;0.00836093;0.00836093;0.00836093;0.00836093;0.00008279
17 - 18;0.0025;0;0.000852667;0.000852667;0.000852667;0.000852667;0.000852667;0.000058
18 - 19;0;0;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;0.000052
19 - 20;0;0;0.0000227;0.0000227;0.0000227;0.0000227;0.0000227;0.0000681
20 - 21;0;0;1.13333E-05;1.13333E-05;1.13333E-05;1.13333E-05;1.13333E-05;0.000034
21 - 22;0;0;0.000012;0.000012;0.000012;0.000012;0.000012;0.000036
22 - 23;0;0;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;0.000035
23 - 00;0;0;0.0000117;0.0000117;0.0000117;0.0000117;0.0000117;0.0000351
00 - 01;0;0;9.33333E-06;9.33333E-06;9.33333E-06;9.33333E-06;9.33333E-06;0.000028
01 - 02;0;0;0.000013;0.000013;0.000013;0.000013;0.000013;0.000039
02 - 03;0;0;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;0.000058
03 - 04;0;0;0.0000127;0.0000127;0.0000127;0.0000127;0.0000127;0.0000381
04 - 05;0;0;0.000016;0.000016;0.000016;0.000016;0.000016;0.000048
05 - 06;0;0;0.000011;0.000011;0.000011;0.000011;0.000011;0.000033
06 - 07;0;0;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;0.000079
07 - 08;0;0;3.06533E-05;3.06533E-05;3.06533E-05;3.06533E-05;3.06533E-05;0.00009196
08 - 09;0.015;0.03;0.015094157;0.015094157;0.015094157;0.015094157;0.015094157;0.00028247
09 - 10;0.0575;0.07;0.04276844;0.04276844;0.04276844;0.04276844;0.04276844;0.00080532
10 - 11;0.0825;0.125;0.069735497;0.069735497;0.069735497;0.069735497;0.069735497;0.00170649
11 - 12;0.1125;0.125;0.080444893;0.080444893;0.080444893;0.080444893;0.080444893;0.00383468
12 - 13;0.135;0.14;0.09315158;0.09315158;0.09315158;0.09315158;0.09315158;0.00445474
13 - 14;0.1125;0.205;0.107011407;0.107011407;0.107011407;0.107011407;0.107011407;0.00353422
14 - 15;0.0825;0.165;0.08325603;0.08325603;0.08325603;0.08325603;0.08325603;0.00226809
15 - 16;0.0525;0.11;0.05451196;0.05451196;0.05451196;0.05451196;0.05451196;0.00103588
16 - 17;0.0125;0.03;0.01422768;0.01422768;0.01422768;0.01422768;0.01422768;0.00018304
17 - 18;0;0;0.000007;0.000007;0.000007;0.000007;0.000007;0.000021
18 - 19;0;0;1.33667E-05;1.33667E-05;1.33667E-05;1.33667E-05;1.33667E-05;0.0000401
19 - 20;0;0;0.000017;0.000017;0.000017;0.000017;0.000017;0.000051
20 - 21;0;0;1.23667E-05;1.23667E-05;1.23667E-05;1.23667E-05;1.23667E-05;0.0000371
21 - 22;0;0;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;0.00004
22 - 23;0;0;8.66667E-06;8.66667E-06;8.66667E-06;8.66667E-06;8.66667E-06;0.000026
23 - 00;0;0;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;0.000035
00 - 01;0;0;7.33333E-06;7.33333E-06;7.33333E-06;7.33333E-06;7.33333E-06;0.000022
01 - 02;0;0;0.00001;0.00001;0.00001;0.00001;0.00001;0.00003
02 - 03;0;0;0.000007;0.000007;0.000007;0.000007;0.000007;0.000021
03 - 04;0;0;1.66667E-05;1.66667E-05;1.66667E-05;1.66667E-05;1.66667E-05;0.00005
04 - 05;0;0;0.0000197;0.0000197;0.0000197;0.0000197;0.0000197;0.0000591
05 - 06;0;0;2.16667E-05;2.16667E-05;2.16667E-05;2.16667E-05;2.16667E-05;0.000065
06 - 07;0;0;0.0000257;0.0000257;0.0000257;0.0000257;0.0000257;0.0000771
07 - 08;0;0;3.43333E-05;3.43333E-05;3.43333E-05;3.43333E-05;3.43333E-05;0.000103
08 - 09;0.0175;0;0.005900553;0.005900553;0.005900553;0.005900553;0.005900553;0.00020166
09 - 10;0.0675;0.015;0.027605797;0.027605797;0.027605797;0.027605797;0.027605797;0.00031739
10 - 11;0.16;0.105;0.08852588;0.08852588;0.08852588;0.08852588;0.08852588;0.00057764
11 - 12;0.2375;0.185;0.141191463;0.141191463;0.141191463;0.141191463;0.141191463;0.00107439
12 - 13;0.355;0.245;0.200440793;0.200440793;0.200440793;0.200440793;0.200440793;0.00132238
13 - 14;0.35;0.225;0.192254577;0.192254577;0.192254577;0.192254577;0.192254577;0.00176373
14 - 15;0.2275;0.18;0.13647926;0.13647926;0.13647926;0.13647926;0.13647926;0.00193778
15 - 16;0.1;0.1;0.067178893;0.067178893;0.067178893;0.067178893;0.067178893;0.00153668
16 - 17;0.0425;0.02;0.02099688;0.02099688;0.02099688;0.02099688;0.02099688;0.00049064
17 - 18;0.01;0;0.003349427;0.003349427;0.003349427;0.003349427;0.003349427;0.00004828
18 - 19;0;0;2.26833E-05;2.26833E-05;2.26833E-05;2.26833E-05;2.26833E-05;0.00006805
19 - 20;0;0;0.00001678;0.00001678;0.00001678;0.00001678;0.00001678;0.00005034
20 - 21;0;0;0.00001631;0.00001631;0.00001631;0.00001631;0.00001631;0.00004893
21 - 22;0;0;0.00001275;0.00001275;0.00001275;0.00001275;0.00001275;0.00003825
22 - 23;0;0;1.04833E-05;1.04833E-05;1.04833E-05;1.04833E-05;1.04833E-05;0.00003145
23 - 00;0;0;1.22433E-05;1.22433E-05;1.22433E-05;1.22433E-05;1.22433E-05;0.00003673
00 - 01;0;0;1.10267E-05;1.10267E-05;1.10267E-05;1.10267E-05;1.10267E-05;0.00003308
01 - 02;0;0;1.42867E-05;1.42867E-05;1.42867E-05;1.42867E-05;1.42867E-05;0.00004286
02 - 03;0;0;0.00001465;0.00001465;0.00001465;0.00001465;0.00001465;0.00004395
03 - 04;0;0;1.41567E-05;1.41567E-05;1.41567E-05;1.41567E-05;1.41567E-05;0.00004247
04 - 05;0;0;1.37367E-05;1.37367E-05;1.37367E-05;1.37367E-05;1.37367E-05;0.00004121
05 - 06;0;0;2.07667E-05;2.07667E-05;2.07667E-05;2.07667E-05;2.07667E-05;0.0000623
06 - 07;0;0;0.00001572;0.00001572;0.00001572;0.00001572;0.00001572;0.00004716
07 - 08;0.0025;0.005;0.002573717;0.002573717;0.002573717;0.002573717;0.002573717;0.00022115
08 - 09;0.0225;0.04;0.02207785;0.02207785;0.02207785;0.02207785;0.02207785;0.00373355
09 - 10;0.0475;0.11;0.056220393;0.056220393;0.056220393;0.056220393;0.056220393;0.01116118
10 - 11;0.075;0.21;0.098872457;0.098872457;0.098872457;0.098872457;0.098872457;0.01161737
11 - 12;0.1125;0.19;0.10442106;0.10442106;0.10442106;0.10442106;0.10442106;0.01076318
12 - 13;0.16;0.165;0.112316997;0.112316997;0.112316997;0.112316997;0.112316997;0.01195099
13 - 14;0.1575;0.125;0.097085803;0.097085803;0.097085803;0.097085803;0.097085803;0.00875741
14 - 15;0.1375;0.07;0.070816963;0.070816963;0.070816963;0.070816963;0.070816963;0.00495089
15 - 16;0.08;0.055;0.04552359;0.04552359;0.04552359;0.04552359;0.04552359;0.00157077
16 - 17;0.04;0.015;0.018422193;0.018422193;0.018422193;0.018422193;0.018422193;0.00026658
17 - 18;0.0025;0;0.000861043;0.000861043;0.000861043;0.000861043;0.000861043;0.00008313
18 - 19;0;0;2.63733E-05;2.63733E-05;2.63733E-05;2.63733E-05;2.63733E-05;0.00007912
19 - 20;0;0;0.00002874;0.00002874;0.00002874;0.00002874;0.00002874;0.00008622
20 - 21;0;0;0.00002839;0.00002839;0.00002839;0.00002839;0.00002839;0.00008517
21 - 22;0;0;2.27067E-05;2.27067E-05;2.27067E-05;2.27067E-05;2.27067E-05;0.00006812
22 - 23;0;0;2.20433E-05;2.20433E-05;2.20433E-05;2.20433E-05;2.20433E-05;0.00006613
23 - 00;0;0;1.90133E-05;1.90133E-05;1.90133E-05;1.90133E-05;1.90133E-05;0.00005704
00 - 01;0;0;0.00001774;0.00001774;0.00001774;0.00001774;0.00001774;0.00005322
01 - 02;0;0;1.67267E-05;1.67267E-05;1.67267E-05;1.67267E-05;1.67267E-05;0.00005018
02 - 03;0;0;9.75667E-06;9.75667E-06;9.75667E-06;9.75667E-06;9.75667E-06;0.00002927
03 - 04;0;0;0.0000137;0.0000137;0.0000137;0.0000137;0.0000137;0.0000411
04 - 05;0;0;1.89133E-05;1.89133E-05;1.89133E-05;1.89133E-05;1.89133E-05;0.00005674
05 - 06;0;0;2.34467E-05;2.34467E-05;2.34467E-05;2.34467E-05;2.34467E-05;0.00007034
06 - 07;0;0;2.57367E-05;2.57367E-05;2.57367E-05;2.57367E-05;2.57367E-05;0.00007721
07 - 08;0.0025;0.015;0.005997437;0.005997437;0.005997437;0.005997437;0.005997437;0.00049231
08 - 09;0.03;0.12;0.051372277;0.051372277;0.051372277;0.051372277;0.051372277;0.00411683
09 - 10;0.1;0.245;0.11750482;0.11750482;0.11750482;0.11750482;0.11750482;0.00751446
10 - 11;0.1925;0.425;0.209257343;0.209257343;0.209257343;0.209257343;0.209257343;0.01027203
11 - 12;0.29;0.545;0.282877423;0.282877423;0.282877423;0.282877423;0.282877423;0.01363227
12 - 13;0.2925;0.575;0.294103243;0.294103243;0.294103243;0.294103243;0.294103243;0.01480973
13 - 14;0.245;0.51;0.255758613;0.255758613;0.255758613;0.255758613;0.255758613;0.01227584
14 - 15;0.195;0.4;0.2013281;0.2013281;0.2013281;0.2013281;0.2013281;0.0089843
15 - 16;0.115;0.27;0.130160087;0.130160087;0.130160087;0.130160087;0.130160087;0.00548026
16 - 17;0.04;0.095;0.045379917;0.045379917;0.045379917;0.045379917;0.045379917;0.00113975
17 - 18;0.005;0.005;0.003366843;0.003366843;0.003366843;0.003366843;0.003366843;0.00010053
18 - 19;0;0;0.0000437;0.0000437;0.0000437;0.0000437;0.0000437;0.0001311
19 - 20;0;0;4.70133E-05;4.70133E-05;4.70133E-05;4.70133E-05;4.70133E-05;0.00014104
20 - 21;0;0;0.00004138;0.00004138;0.00004138;0.00004138;0.00004138;0.00012414
21 - 22;0;0;6.10467E-05;6.10467E-05;6.10467E-05;6.10467E-05;6.10467E-05;0.00018314
22 - 23;0;0;4.60967E-05;4.60967E-05;4.60967E-05;4.60967E-05;4.60967E-05;0.00013829
23 - 00;0;0;0.00004717;0.00004717;0.00004717;0.00004717;0.00004717;0.00014151
00 - 01;0;0;0.00005135;0.00005135;0.00005135;0.00005135;0.00005135;0.00015405
01 - 02;0;0;3.53633E-05;3.53633E-05;3.53633E-05;3.53633E-05;3.53633E-05;0.00010609
02 - 03;0;0;0.00002967;0.00002967;0.00002967;0.00002967;0.00002967;0.00008901
03 - 04;0;0;0.00003376;0.00003376;0.00003376;0.00003376;0.00003376;0.00010128
04 - 05;0;0;2.50767E-05;2.50767E-05;2.50767E-05;2.50767E-05;2.50767E-05;0.00007523
05 - 06;0;0;2.83533E-05;2.83533E-05;2.83533E-05;2.83533E-05;2.83533E-05;0.00008506
06 - 07;0;0;2.94033E-05;2.94033E-05;2.94033E-05;2.94033E-05;2.94033E-05;0.00008821
07 - 08;0.005;0.01;0.00512976;0.00512976;0.00512976;0.00512976;0.00512976;0.00038928
08 - 09;0.075;0.085;0.054176583;0.054176583;0.054176583;0.054176583;0.054176583;0.00252975
09 - 10;0.19;0.26;0.152702433;0.152702433;0.152702433;0.152702433;0.152702433;0.0081073
10 - 11;0.325;0.42;0.25347724;0.25347724;0.25347724;0.25347724;0.25347724;0.01543172
11 - 12;0.4425;0.525;0.329959237;0.329959237;0.329959237;0.329959237;0.329959237;0.02237771
12 - 13;0.445;0.57;0.34669803;0.34669803;0.34669803;0.34669803;0.34669803;0.02509409
13 - 14;0.3925;0.545;0.320423497;0.320423497;0.320423497;0.320423497;0.320423497;0.02377049
14 - 15;0.3075;0.43;0.25184717;0.25184717;0.25184717;0.25184717;0.25184717;0.01804151
15 - 16;0.18;0.255;0.14822621;0.14822621;0.14822621;0.14822621;0.14822621;0.00967863
16 - 17;0.07;0.085;0.052197197;0.052197197;0.052197197;0.052197197;0.052197197;0.00159159
17 - 18;0.0075;0.015;0.007520787;0.007520787;0.007520787;0.007520787;0.007520787;0.00006236
18 - 19;0;0.005;0.001697363;0.001697363;0.001697363;0.001697363;0.001697363;0.00009209
19 - 20;0;0;2.40433E-05;2.40433E-05;2.40433E-05;2.40433E-05;2.40433E-05;0.00007213
20 - 21;0;0;2.17633E-05;2.17633E-05;2.17633E-05;2.17633E-05;2.17633E-05;0.00006529
21 - 22;0;0;1.20433E-05;1.20433E-05;1.20433E-05;1.20433E-05;1.20433E-05;0.00003613
22 - 23;0;0;0.00003802;0.00003802;0.00003802;0.00003802;0.00003802;0.00011406
23 - 00;0;0;3.33967E-05;3.33967E-05;3.33967E-05;3.33967E-05;3.33967E-05;0.00010019
00 - 01;0;0;9.72667E-06;9.72667E-06;9.72667E-06;9.72667E-06;9.72667E-06;0.00002918
01 - 02;0;0;1.13667E-05;1.13667E-05;1.13667E-05;1.13667E-05;1.13667E-05;0.0000341
02 - 03;0;0;0.00000908;0.00000908;0.00000908;0.00000908;0.00000908;0.00002724
03 - 04;0;0;0.00001066;0.00001066;0.00001066;0.00001066;0.00001066;0.00003198
04 - 05;0;0;6.08667E-06;6.08667E-06;6.08667E-06;6.08667E-06;6.08667E-06;0.00001826
05 - 06;0;0;1.50233E-05;1.50233E-05;1.50233E-05;1.50233E-05;1.50233E-05;0.00004507
06 - 07;0;0;1.60667E-05;1.60667E-05;1.60667E-05;1.60667E-05;1.60667E-05;0.0000482
07 - 08;0.005;0.03;0.011912013;0.011912013;0.011912013;0.011912013;0.011912013;0.00073604
08 - 09;0.0675;0.165;0.079020523;0.079020523;0.079020523;0.079020523;0.079020523;0.00456157
09 - 10;0.225;0.325;0.186373053;0.186373053;0.186373053;0.186373053;0.186373053;0.00911916
10 - 11;0.39;0.46;0.28831989;0.28831989;0.28831989;0.28831989;0.28831989;0.01495967
11 - 12;0.4875;0.545;0.35178858;0.35178858;0.35178858;0.35178858;0.35178858;0.02286574
12 - 13;0.495;0.57;0.36511062;0.36511062;0.36511062;0.36511062;0.36511062;0.03033186
13 - 14;0.435;0.53;0.332613263;0.332613263;0.332613263;0.332613263;0.332613263;0.03283979
14 - 15;0.345;0.42;0.263035737;0.263035737;0.263035737;0.263035737;0.263035737;0.02410721
15 - 16;0.2225;0.26;0.164969257;0.164969257;0.164969257;0.164969257;0.164969257;0.01240777
16 - 17;0.0825;0.07;0.051442417;0.051442417;0.051442417;0.051442417;0.051442417;0.00182725
17 - 18;0.0125;0.005;0.005858053;0.005858053;0.005858053;0.005858053;0.005858053;0.00007416
18 - 19;0;0;2.00433E-05;2.00433E-05;2.00433E-05;2.00433E-05;2.00433E-05;0.00006013
19 - 20;0;0;3.23467E-05;3.23467E-05;3.23467E-05;3.23467E-05;3.23467E-05;0.00009704
20 - 21;0;0;2.40167E-05;2.40167E-05;2.40167E-05;2.40167E-05;2.40167E-05;0.00007205
21 - 22;0;0;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;0.0000601
22 - 23;0;0;2.26767E-05;2.26767E-05;2.26767E-05;2.26767E-05;2.26767E-05;0.00006803
23 - 00;0;0;1.83533E-05;1.83533E-05;1.83533E-05;1.83533E-05;1.83533E-05;0.00005506
00 - 01;0;0;2.53533E-05;2.53533E-05;2.53533E-05;2.53533E-05;2.53533E-05;0.00007606
01 - 02;0;0;0.00002207;0.00002207;0.00002207;0.00002207;0.00002207;0.00006621
02 - 03;0;0;0.00002575;0.00002575;0.00002575;0.00002575;0.00002575;0.00007725
03 - 04;0;0;2.74067E-05;2.74067E-05;2.74067E-05;2.74067E-05;2.74067E-05;0.00008222
04 - 05;0;0;2.17333E-05;2.17333E-05;2.17333E-05;2.17333E-05;2.17333E-05;0.0000652
05 - 06;0;0;2.77133E-05;2.77133E-05;2.77133E-05;2.77133E-05;2.77133E-05;0.00008314
06 - 07;0;0;0.000560377;0.000560377;0.000560377;0.000560377;0.000560377;0.00168113
07 - 08;0.0025;0.005;0.00257912;0.00257912;0.00257912;0.00257912;0.00257912;0.00023736
08 - 09;0.0375;0.05;0.029489783;0.029489783;0.029489783;0.029489783;0.029489783;0.00096935
09 - 10;0.1075;0.155;0.08867286;0.08867286;0.08867286;0.08867286;0.08867286;0.00351858
10 - 11;0.1975;0.295;0.166031503;0.166031503;0.166031503;0.166031503;0.166031503;0.00559451
11 - 12;0.27;0.325;0.20071252;0.20071252;0.20071252;0.20071252;0.20071252;0.00713756
12 - 13;0.2725;0.38;0.220054863;0.220054863;0.220054863;0.220054863;0.220054863;0.00766459
13 - 14;0.2525;0.38;0.213188067;0.213188067;0.213188067;0.213188067;0.213188067;0.0070642
14 - 15;0.1975;0.285;0.162478643;0.162478643;0.162478643;0.162478643;0.162478643;0.00493593
15 - 16;0.11;0.155;0.088999037;0.088999037;0.088999037;0.088999037;0.088999037;0.00199711
16 - 17;0.05;0.035;0.028471133;0.028471133;0.028471133;0.028471133;0.028471133;0.0004134
17 - 18;0.0125;0.005;0.005851067;0.005851067;0.005851067;0.005851067;0.005851067;0.0000532
18 - 19;0;0;0.000017;0.000017;0.000017;0.000017;0.000017;0.000051
19 - 20;0;0;0.0000197;0.0000197;0.0000197;0.0000197;0.0000197;0.0000591
20 - 21;0;0;1.46667E-05;1.46667E-05;1.46667E-05;1.46667E-05;1.46667E-05;0.000044
21 - 22;0;0;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;0.000037
22 - 23;0;0;1.53333E-05;1.53333E-05;1.53333E-05;1.53333E-05;1.53333E-05;0.000046
23 - 00;0;0;0.0000157;0.0000157;0.0000157;0.0000157;0.0000157;0.0000471
00 - 01;0;0;0.000019;0.000019;0.000019;0.000019;0.000019;0.000057
01 - 02;0;0;0.000019;0.000019;0.000019;0.000019;0.000019;0.000057
02 - 03;0;0;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;0.000058
03 - 04;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
04 - 05;0;0;0.000014;0.000014;0.000014;0.000014;0.000014;0.000042
05 - 06;0;0;0.0000237;0.0000237;0.0000237;0.0000237;0.0000237;0.0000711
06 - 07;0;0;2.83333E-05;2.83333E-05;2.83333E-05;2.83333E-05;2.83333E-05;0.000085
07 - 08;0.0025;0.005;0.002533807;0.002533807;0.002533807;0.002533807;0.002533807;0.00010142
08 - 09;0.045;0.065;0.036878483;0.036878483;0.036878483;0.036878483;0.036878483;0.00063545
09 - 10;0.1475;0.145;0.09802839;0.09802839;0.09802839;0.09802839;0.09802839;0.00158517
10 - 11;0.3275;0.205;0.17852733;0.17852733;0.17852733;0.17852733;0.17852733;0.00308199
11 - 12;0.49;0.245;0.246268263;0.246268263;0.246268263;0.246268263;0.246268263;0.00380479
12 - 13;0.52;0.285;0.270036637;0.270036637;0.270036637;0.270036637;0.270036637;0.00510991
13 - 14;0.47;0.285;0.25323322;0.25323322;0.25323322;0.25323322;0.25323322;0.00469966
14 - 15;0.385;0.235;0.207885117;0.207885117;0.207885117;0.207885117;0.207885117;0.00365535
15 - 16;0.2025;0.11;0.104682637;0.104682637;0.104682637;0.104682637;0.104682637;0.00154791
16 - 17;0.0875;0.03;0.03929032;0.03929032;0.03929032;0.03929032;0.03929032;0.00037096
17 - 18;0.025;0.035;0.020015033;0.020015033;0.020015033;0.020015033;0.020015033;0.0000451
18 - 19;0;0;1.06667E-05;1.06667E-05;1.06667E-05;1.06667E-05;1.06667E-05;0.000032
19 - 20;0;0;0.000015;0.000015;0.000015;0.000015;0.000015;0.000045
